Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-02-15 00:00:00-05:00,115.9699929971386,116.30518549355291,114.29400494151884,115.28284454345703,1795600,0.0,0.0
2021-02-22 00:00:00-05:00,115.26609607562567,119.81639810085376,112.78562780448554,112.90294647216797,3819700,0.0,0.0
2021-03-01 00:00:00-05:00,114.00070848193711,115.66832129654885,110.15431874161678,112.21578979492188,4886800,0.0,0.0
2021-03-08 00:00:00-05:00,112.49233618454183,118.81918161244282,111.34427553582178,118.81080627441406,2944300,0.0,0.0
2021-03-15 00:00:00-04:00,118.70185656100735,122.89182696961015,117.85548714170856,118.59292602539062,3999700,0.0,0.0
2021-03-22 00:00:00-04:00,118.26610391992543,124.78569658126794,118.18229940053335,124.51753234863281,3319900,0.0,0.0
2021-03-29 00:00:00-04:00,124.30801761732268,124.75215338124656,120.22699123355036,122.88343048095703,2644900,0.0,0.0
2021-04-05 00:00:00-04:00,123.38628075437194,125.10415877617099,120.91418743172886,123.05946350097656,2976900,0.0,0.0
2021-04-12 00:00:00-04:00,123.33593438702263,126.8471308261551,122.48956516277093,126.55384063720703,2843500,1.025,0.0
2021-04-19 00:00:00-04:00,127.77886264879999,133.0273914746401,126.77473390207918,130.9516143798828,2399100,0.0,0.0
2021-04-26 00:00:00-04:00,131.2132176918931,132.95992072505408,129.81248185983077,132.7574005126953,2430300,0.0,0.0
2021-05-03 00:00:00-04:00,133.17931172011737,133.6180990881363,128.25143562745393,132.50425720214844,3813500,0.0,0.0
2021-05-10 00:00:00-04:00,133.25525203410038,135.44917599959788,130.19219972183586,132.2679901123047,2618100,0.0,0.0
2021-05-17 00:00:00-04:00,132.7236560418046,134.2003322957773,130.00658358004233,132.52114868164062,3915500,0.0,0.0
2021-05-24 00:00:00-04:00,133.18771773003462,136.21700960786302,133.18771773003462,135.6010284423828,2891100,0.0,0.0
2021-05-31 00:00:00-04:00,135.22978809488023,140.57113862273897,134.82476049756062,139.67669677734375,2171300,0.0,0.0
2021-06-07 00:00:00-04:00,140.0732790100884,145.41462908608656,139.4488513238657,144.75645446777344,2785600,0.0,0.0
2021-06-14 00:00:00-04:00,144.72269963701063,145.06023334749293,141.3727532045916,141.6259002685547,3939900,0.0,0.0
2021-06-21 00:00:00-04:00,142.26718581197434,144.66361684448538,141.92965215385078,143.57508850097656,3290500,0.0,0.0
2021-06-28 00:00:00-04:00,143.836676317927,144.54547765901944,141.66806610398476,144.25013732910156,2685800,0.0,0.0
2021-07-05 00:00:00-04:00,144.58770852089373,152.57019138284747,143.33041950854326,152.4773712158203,2212500,0.0,0.0
2021-07-12 00:00:00-04:00,152.47738187912213,156.654263936258,151.57450644180332,155.86952209472656,1967900,1.025,0.0
2021-07-19 00:00:00-04:00,155.70663831019485,159.4660761739483,153.80571528117906,159.2030029296875,2830000,0.0,0.0
2021-07-26 00:00:00-04:00,158.73622417634448,166.7048583587162,157.39538739066458,163.8704376220703,3055800,0.0,0.0
2021-08-02 00:00:00-04:00,164.56629228308557,166.17020211656632,160.17887769043259,162.147705078125,3733700,0.0,0.0
2021-08-09 00:00:00-04:00,161.8761707237387,161.8846523619818,156.80136700516286,159.80551147460938,2334700,0.0,0.0
2021-08-16 00:00:00-04:00,159.99222284679016,161.81677228100645,157.51422464606338,161.47732543945312,2623600,0.0,0.0
2021-08-23 00:00:00-04:00,161.4857991783038,162.2750318224525,157.5651326691771,160.5692901611328,2002100,0.0,0.0
2021-08-30 00:00:00-04:00,160.82386584914312,167.60442417753345,160.4844190304353,166.45028686523438,2952600,0.0,0.0
2021-09-06 00:00:00-04:00,166.33144498207784,166.33992661862837,160.7814116481209,160.80686950683594,1626500,0.0,0.0
2021-09-13 00:00:00-04:00,162.41932811076708,164.48998780242113,159.08421775016197,159.10118103027344,2998700,0.0,0.0
2021-09-20 00:00:00-04:00,157.96396481311396,163.5649271818721,157.32749240525803,160.628662109375,2490100,0.0,0.0
2021-09-27 00:00:00-04:00,161.0105859979942,162.53812277493012,155.90184209550276,160.57778930664062,2277900,0.0,0.0
2021-10-04 00:00:00-04:00,160.2637771471594,164.9312420442811,157.27659598726308,162.24107360839844,2305200,0.0,0.0
2021-10-11 00:00:00-04:00,162.23260425819996,169.77692484537647,160.78993577054013,167.6553497314453,1692000,1.025,0.0
2021-10-18 00:00:00-04:00,167.75961680813273,172.73311746170143,166.99184342450704,172.1700897216797,1336500,0.0,0.0
2021-10-25 00:00:00-04:00,172.32365548597946,177.17772489403526,170.33596027401722,174.208984375,2432700,0.0,0.0
2021-11-01 00:00:00-04:00,174.55018011138412,174.55018011138412,168.38236303166198,172.62220764160156,2453000,0.0,0.0
2021-11-08 00:00:00-05:00,173.1170380980671,175.71043135724153,170.6174980005583,174.91705322265625,1702300,0.0,0.0
2021-11-15 00:00:00-05:00,175.24971344600795,176.4440434466456,168.843032667991,171.76058959960938,2172600,0.0,0.0
2021-11-22 00:00:00-05:00,171.99095259877777,180.09528296305484,170.89047557156516,173.6630096435547,2087800,0.0,0.0
2021-11-29 00:00:00-05:00,174.88292117510701,180.82894153642715,171.65825176748862,176.95591735839844,5482200,0.0,0.0
2021-12-06 00:00:00-05:00,178.8071251197528,186.73230137692732,177.4592454591229,184.66783142089844,3403400,0.0,0.0
2021-12-13 00:00:00-05:00,183.85740064397058,191.82523385975807,182.8251591593605,187.7986602783203,4695800,0.0,0.0
2021-12-20 00:00:00-05:00,186.3740153983903,190.9380384420429,184.10479966757273,188.60910034179688,1652300,0.0,0.0
2021-12-27 00:00:00-05:00,189.31715517438906,197.60063959652797,188.3617014471692,195.7323760986328,1914300,0.0,0.0
2022-01-03 00:00:00-05:00,195.72384606798602,196.81580997223992,184.3522018922163,184.62518310546875,2502200,0.0,0.0
2022-01-10 00:00:00-05:00,183.3199338837612,187.96925717966226,179.20805976554018,183.5076141357422,3407300,1.088,0.0
2022-01-17 00:00:00-05:00,183.00164447111518,185.84817745769288,173.33883857031867,173.95616149902344,2616800,0.0,0.0
2022-01-24 00:00:00-05:00,172.90161804381557,175.72243105678555,166.25683218888332,175.5595245361328,4382600,0.0,0.0
2022-01-31 00:00:00-05:00,174.59922475264813,185.14514404025783,172.73011734595656,182.221435546875,3270600,0.0,0.0
2022-02-07 00:00:00-05:00,182.68443210799035,186.242601968459,178.54322916409535,180.7638702392578,3080500,0.0,0.0
2022-02-14 00:00:00-05:00,180.0436669930282,182.18714599540016,174.7535623851051,175.28514099121094,2124500,0.0,0.0
2022-02-21 00:00:00-05:00,175.6795716947872,180.06942653479686,168.99192623109045,179.97511291503906,2172400,0.0,0.0
2022-02-28 00:00:00-05:00,177.52294080520812,183.85906447032653,173.05592462637048,183.70472717285156,3254600,0.0,0.0
2022-03-07 00:00:00-05:00,184.05625818666914,185.41950772772677,177.5400896998532,178.7404327392578,2975000,0.0,0.0
2022-03-14 00:00:00-04:00,180.74672379074016,180.92678178583122,174.31628669510968,177.28286743164062,3427500,0.0,0.0
2022-03-21 00:00:00-04:00,177.51435547182882,178.4489222817012,173.53605887333154,176.93133544921875,4209100,0.0,0.0
