Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-04-13 00:00:00-04:00,151.4692375991649,156.0009527862192,150.97487451141706,154.34390258789062,1073800,0.0,0.0
2020-04-20 00:00:00-04:00,150.50795137404674,160.70660434662432,148.34737430414023,159.83688354492188,4240600,0.0,0.0
2020-04-27 00:00:00-04:00,161.09112423368518,183.621543160981,160.88971344359877,167.71017456054688,7040400,0.0,0.0
2020-05-04 00:00:00-04:00,164.78974387355052,179.04406342392446,162.77564979786482,176.1876983642578,3899600,0.0,0.0
2020-05-11 00:00:00-04:00,174.53066769708116,185.66313499220087,168.14964078356115,181.14971923828125,7301300,1.02,0.0
2020-05-18 00:00:00-04:00,185.92355361110836,192.81745676881025,184.5981557343018,186.0984344482422,4869700,0.0,0.0
2020-05-25 00:00:00-04:00,193.28685294681122,203.69672835127173,191.21592237952396,198.95660400390625,7098700,0.0,0.0
2020-06-01 00:00:00-04:00,199.2235487586674,212.34865751771437,196.73843450017654,209.29287719726562,4038300,0.0,0.0
2020-06-08 00:00:00-04:00,209.85433533128995,210.9680421500838,185.98801349742465,191.62094116210938,5517900,0.0,0.0
2020-06-15 00:00:00-04:00,186.4850430321807,202.20571262824615,184.6350163258356,192.48614501953125,5366700,0.0,0.0
2020-06-22 00:00:00-04:00,192.93709457121352,196.2690013574345,185.9419596293888,188.9333038330078,3874100,0.0,0.0
2020-06-29 00:00:00-04:00,191.24355547379685,197.71406259396122,188.99774382204623,194.19808959960938,2521500,0.0,0.0
2020-07-06 00:00:00-04:00,198.5148261304477,198.542451463137,191.4828658097114,194.11524963378906,3086600,0.0,0.0
2020-07-13 00:00:00-04:00,195.3762366215158,209.108808506269,193.48018648561927,207.35081481933594,3573400,0.0,0.0
2020-07-20 00:00:00-04:00,206.64208263155868,210.7655462771779,203.79800756047686,208.18838500976562,2468500,0.0,0.0
2020-07-27 00:00:00-04:00,207.35077476146185,212.55110598563454,197.42871727332837,200.77902221679688,4625000,0.0,0.0
2020-08-03 00:00:00-04:00,201.78228101733586,206.8813805148297,200.3740492531755,205.84130859375,2477800,0.0,0.0
2020-08-10 00:00:00-04:00,206.20029369755395,219.509482857553,206.20029369755395,213.58201599121094,3066400,1.02,0.0
2020-08-17 00:00:00-04:00,215.55248653551715,217.23498045552805,208.95196059141318,211.2538299560547,2382200,0.0,0.0
2020-08-24 00:00:00-04:00,212.788386991615,216.40296427402666,210.44954618673395,215.64492797851562,2584100,0.0,0.0
2020-08-31 00:00:00-04:00,215.16419127214647,220.3318262506921,208.2493589136715,211.0041961669922,2321000,0.0,0.0
2020-09-07 00:00:00-04:00,208.89651172730498,209.6083372159242,202.1942959382996,205.45758056640625,2264700,0.0,0.0
2020-09-14 00:00:00-04:00,207.65773020036386,211.9101614739896,201.95391598475183,202.4161376953125,2601000,0.0,0.0
2020-09-21 00:00:00-04:00,198.99565443700325,202.50854170562735,190.96225422060047,199.3746795654297,3287600,0.0,0.0
2020-09-28 00:00:00-04:00,202.56403675498527,208.72083328958888,199.226795459732,206.5483856201172,2685100,0.0,0.0
2020-10-05 00:00:00-04:00,209.96883018178056,227.8383224752902,209.13682267320343,225.82302856445312,3082900,0.0,0.0
2020-10-12 00:00:00-04:00,229.05858758028242,232.91351491701946,222.57824433792246,230.21414184570312,2368900,0.0,0.0
2020-10-19 00:00:00-04:00,229.39138145645498,231.9151079529923,218.76952186307128,224.73219299316406,3138100,0.0,0.0
2020-10-26 00:00:00-04:00,221.89417452624372,222.91106802936733,213.25987553022534,219.20404052734375,3161000,0.0,0.0
2020-11-02 00:00:00-05:00,221.93115447411677,236.38019656954745,221.93115447411677,230.5931854248047,3127500,0.0,0.0
2020-11-09 00:00:00-05:00,244.5152655982587,247.27011693212543,214.23050658942512,221.66302490234375,4943300,1.07,0.0
2020-11-16 00:00:00-05:00,224.69183403435534,233.41204982709587,219.6398640358915,229.96669006347656,4035000,0.0,0.0
2020-11-23 00:00:00-05:00,233.5791656733152,240.7577833658506,231.66610705828685,237.67459106445312,2253200,0.0,0.0
2020-11-30 00:00:00-05:00,235.31582168749637,241.29644791262282,226.6606198394351,230.2731475830078,3957800,0.0,0.0
2020-12-07 00:00:00-05:00,229.97595717267214,234.2571286536333,225.77836263404436,229.12158203125,3077300,0.0,0.0
2020-12-14 00:00:00-05:00,230.48674100891256,231.6475791709137,225.39763047440812,230.26385498046875,3273100,0.0,0.0
2020-12-21 00:00:00-05:00,226.6420275777041,232.99413009464132,225.95480633905586,230.8953399658203,1870800,0.0,0.0
2020-12-28 00:00:00-05:00,233.47703825330328,234.01566880787,227.22707600195275,232.91983032226562,1463000,0.0,0.0
2021-01-04 00:00:00-05:00,233.92278429014326,245.40115089305382,227.0599106654746,243.13519287109375,3760100,0.0,0.0
2021-01-11 00:00:00-05:00,240.62777795182416,247.36993424287022,235.30651460478677,237.3681640625,2472300,0.0,0.0
2021-01-18 00:00:00-05:00,240.1448670132812,249.72875201095258,240.0148678989873,246.9984588623047,2554600,0.0,0.0
2021-01-25 00:00:00-05:00,246.57129374452725,247.7042727972726,221.47861487970988,230.80245971679688,7407300,0.0,0.0
2021-02-01 00:00:00-05:00,234.04353962307397,235.93802117771142,220.80998521037273,225.5647735595703,4700800,0.0,0.0
2021-02-08 00:00:00-05:00,227.84000626214993,231.86115103686458,225.0725722711239,231.40609741210938,2998400,1.07,0.0
2021-02-15 00:00:00-05:00,234.1016870210335,235.6593163294355,225.71659037886707,231.5273895263672,2215500,0.0,0.0
2021-02-22 00:00:00-05:00,229.76453057970332,231.0423571430106,221.18357331912048,226.91043090820312,2829100,0.0,0.0
2021-03-01 00:00:00-05:00,228.99044090830537,237.28226171176956,225.7632608074348,236.06040954589844,3414200,0.0,0.0
2021-03-08 00:00:00-05:00,237.32889773777265,250.1537199204577,236.5454219768517,247.3928680419922,3484000,0.0,0.0
2021-03-15 00:00:00-04:00,246.23629184116115,247.3368866172373,238.33620967269127,240.91981506347656,3548800,0.0,0.0
2021-03-22 00:00:00-04:00,241.9084745729642,255.65668608078587,239.31553309395065,255.1436767578125,3186100,0.0,0.0
2021-03-29 00:00:00-04:00,254.63074176805017,256.8972283523912,243.96049888349495,245.71400451660156,2726000,0.0,0.0
2021-04-05 00:00:00-04:00,248.09242942638699,250.023153005659,239.865918829068,246.78663635253906,3030400,0.0,0.0
2021-04-12 00:00:00-04:00,246.310901844841,251.4781412053081,241.36753301936756,247.96182250976562,2787600,0.0,0.0
2021-04-19 00:00:00-04:00,247.07572023105138,251.30090987555525,243.7739075431944,250.955810546875,2782000,0.0,0.0
2021-04-26 00:00:00-04:00,250.7412988631514,254.21099340781439,245.44349425728117,246.47882080078125,3142100,0.0,0.0
2021-05-03 00:00:00-04:00,248.84788022033754,253.03578200965805,240.83587693102976,252.46681213378906,3501000,0.0,0.0
2021-05-10 00:00:00-04:00,252.80258427161073,255.69400077662692,242.9158190274329,249.4634552001953,2791000,1.07,0.0
2021-05-17 00:00:00-04:00,251.31498293112983,251.68959961871255,237.27708851496132,243.6732940673828,3039400,0.0,0.0
2021-05-24 00:00:00-04:00,245.10608587229913,248.75836951868263,240.9106252394673,246.9696807861328,3906500,0.0,0.0
2021-05-31 00:00:00-04:00,250.34102133322017,259.5373051716499,248.5148652874874,258.11383056640625,2633000,0.0,0.0
2021-06-07 00:00:00-04:00,258.8162622666288,266.1770465939751,255.8195284864848,266.10211181640625,4058800,0.0,0.0
2021-06-14 00:00:00-04:00,265.9054098798262,267.76900488010284,249.8259585207808,254.4521942138672,5193600,0.0,0.0
2021-06-21 00:00:00-04:00,255.95053785574893,271.1309413119923,255.95053785574893,267.4974060058594,6755500,0.0,0.0
2021-06-28 00:00:00-04:00,267.5255503558142,269.71692074367303,263.64849065320544,267.1134948730469,3440900,0.0,0.0
2021-07-05 00:00:00-04:00,268.23723552788505,274.5772535775585,262.5434226175966,272.70428466796875,2243100,0.0,0.0
2021-07-12 00:00:00-04:00,272.0487364412905,276.9278124902541,270.7282899192442,275.25152587890625,2228500,0.0,0.0
2021-07-19 00:00:00-04:00,271.6928434857823,280.9265943247056,268.0405601232205,280.2429504394531,2345100,0.0,0.0
2021-07-26 00:00:00-04:00,280.2055152731984,289.1770526604742,263.5641962324786,287.8940734863281,4161500,0.0,0.0
2021-08-02 00:00:00-04:00,289.148946187375,295.9009910290574,285.8712506320988,294.3651428222656,3531300,0.0,0.0
2021-08-09 00:00:00-04:00,294.1029536461021,300.56471973202787,292.32363876444066,296.4254455566406,2897800,1.07,0.0
2021-08-16 00:00:00-04:00,297.0623343946226,300.2665304330896,290.33440593385643,296.0380859375,2197600,0.0,0.0
2021-08-23 00:00:00-04:00,297.5415293086447,303.42377442171437,295.30514747935734,302.24920654296875,1753100,0.0,0.0
2021-08-30 00:00:00-04:00,302.7848505836101,307.45493414412243,302.12708102681466,304.4480285644531,2370800,0.0,0.0
2021-09-06 00:00:00-04:00,302.96335325506885,303.2640208385513,294.6567839744434,295.1360168457031,2448800,0.0,0.0
2021-09-13 00:00:00-04:00,297.49447668055734,299.55232133524845,291.6780158420966,292.74920654296875,2647700,0.0,0.0
2021-09-20 00:00:00-04:00,287.7597336033869,288.1731838037575,280.50560100957654,284.31121826171875,3038500,0.0,0.0
2021-09-27 00:00:00-04:00,284.2923488883468,288.07915392952714,272.08625077310177,277.06640625,2273400,0.0,0.0
2021-10-04 00:00:00-04:00,276.15496525059785,287.9758015552024,272.98830675362376,283.1459655761719,2353000,0.0,0.0
2021-10-11 00:00:00-04:00,282.25332195560907,297.2126001659585,278.78599580146795,295.2393493652344,1784700,0.0,0.0
2021-10-18 00:00:00-04:00,293.1063617419512,301.3001484639682,291.1048934755038,297.212646484375,1692200,0.0,0.0
2021-10-25 00:00:00-04:00,297.21267596931347,301.2156128993191,293.51043533027035,300.1256103515625,2257900,0.0,0.0
2021-11-01 00:00:00-04:00,300.57662410730654,324.96063615182226,296.7898183997057,318.5522155761719,4141800,0.0,0.0
2021-11-08 00:00:00-05:00,321.81279671737167,322.6021028434443,306.89108269235254,314.2955627441406,2235800,1.12,0.0
2021-11-15 00:00:00-05:00,315.3669973366167,329.8492752018093,314.31097273193404,328.27471923828125,2506000,0.0,0.0
2021-11-22 00:00:00-05:00,328.5858549321065,333.23413573032917,317.75243093117774,319.8172912597656,2371200,0.0,0.0
2021-11-29 00:00:00-05:00,321.94813586562117,326.64357689461673,312.77415017970196,325.72900390625,4816000,0.0,0.0
2021-12-06 00:00:00-05:00,326.70013269192805,332.95128269182123,321.3164242762173,330.60357666015625,2681900,0.0,0.0
2021-12-13 00:00:00-05:00,330.00018662727194,334.70503722330625,319.92103576810035,322.2310485839844,3573800,0.0,0.0
2021-12-20 00:00:00-05:00,319.2799046652775,323.0890577954496,312.40646403783757,320.68475341796875,2106000,0.0,0.0
2021-12-27 00:00:00-05:00,322.23100644084707,330.92415422829725,321.15613501930403,328.9158630371094,1245000,0.0,0.0
2022-01-03 00:00:00-05:00,328.9158907365761,329.057313626655,308.9178884149362,309.1441650390625,2871400,0.0,0.0
2022-01-10 00:00:00-05:00,305.2972277597853,320.2980930927256,298.76323260205737,306.4757995605469,2956000,0.0,0.0
2022-01-17 00:00:00-05:00,302.34609540663035,306.10808722862447,293.38895009809255,296.2929382324219,2305200,0.0,0.0
2022-01-24 00:00:00-05:00,292.28585769780153,294.7938623812175,259.6346942163438,268.3372802734375,5572000,0.0,0.0
2022-01-31 00:00:00-05:00,268.0544057980675,278.6709916461225,260.55870509679374,264.6412658691406,3831700,0.0,0.0
2022-02-07 00:00:00-05:00,264.74494959513447,271.6655197770056,251.818353328735,253.00636291503906,3240400,1.12,0.0
2022-02-14 00:00:00-05:00,254.19328621799337,259.6272250935256,249.86694776678462,250.48228454589844,3065800,0.0,0.0
2022-02-21 00:00:00-05:00,250.4917063975548,255.6510986187797,237.2854997407079,254.9221649169922,3161800,0.0,0.0
2022-02-28 00:00:00-05:00,252.37562554166018,259.4946546029998,246.42099534925407,254.71392822265625,3927600,0.0,0.0
2022-03-07 00:00:00-05:00,255.60380060852293,266.6326254863285,242.98455901618343,243.30642700195312,4735400,0.0,0.0
2022-03-14 00:00:00-04:00,246.137010799592,261.74776812422095,239.36824878068433,261.1229553222656,3694600,0.0,0.0
