Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2020-04-20 00:00:00-04:00,23.35008881908431,23.35008881908431,23.26837597986512,23.270153045654297,2300,0.0,0.0,0.0
2020-04-27 00:00:00-04:00,23.225748266748624,23.31456599984522,23.1902221899444,23.2470645904541,5300,0.012,0.0,0.0
2020-05-04 00:00:00-04:00,23.271937527388975,23.334137927987175,23.2052932725573,23.28615379333496,5100,0.0,0.0,0.0
2020-05-11 00:00:00-04:00,23.271934394637707,23.36079282417366,23.245276357326848,23.32969093322754,4300,0.0,0.0,0.0
2020-05-18 00:00:00-04:00,23.307482033418825,23.325254062321697,23.240839467283998,23.311925888061523,6300,0.0,0.0,0.0
2020-05-25 00:00:00-04:00,23.25416331085549,23.330581665039062,23.25416331085549,23.330581665039062,3100,0.0,0.0,0.0
2020-06-01 00:00:00-04:00,23.325256870980766,23.325256870980766,23.067567505361914,23.08622932434082,3100,0.013,0.0,0.0
2020-06-08 00:00:00-04:00,23.078985893010554,23.34569322829115,23.078985893010554,23.296796798706055,3700,0.0,0.0,0.0
2020-06-15 00:00:00-04:00,23.296805831292637,23.31903102726485,23.260355628147853,23.31014060974121,6300,0.0,0.0,0.0
2020-06-22 00:00:00-04:00,23.32791414060069,23.372366214300513,23.29235417731406,23.363475799560547,4100,0.0,0.0,0.0
2020-06-29 00:00:00-04:00,23.36347964053226,23.39903960966497,23.33680839192759,23.359033584594727,1400,0.015,0.0,0.0
2020-07-06 00:00:00-04:00,23.341238297594984,23.42129603489291,23.341238297594984,23.372371673583984,5200,0.0,0.0,0.0
2020-07-13 00:00:00-04:00,23.36792505090006,23.4301918036117,23.36792505090006,23.403505325317383,3800,0.0,0.0,0.0
2020-07-20 00:00:00-04:00,23.41239836475306,23.447980332083596,23.394607381087788,23.42930030822754,53500,0.0,0.0,0.0
2020-07-27 00:00:00-04:00,23.430193873116014,23.51025161842841,23.40350739246458,23.50135612487793,6400,0.0,0.0,0.0
2020-08-03 00:00:00-04:00,23.46577491631553,23.52804337320057,23.46577491631553,23.47467041015625,4600,0.015,0.0,0.0
2020-08-10 00:00:00-04:00,23.51470003450203,23.51470003450203,23.358944752372498,23.398996353149414,9200,0.0,0.0,0.0
2020-08-17 00:00:00-04:00,23.39900139241382,23.452402972415314,23.39900139241382,23.44350242614746,4000,0.0,0.0,0.0
2020-08-24 00:00:00-04:00,23.443503951303587,23.443503951303587,23.38120182098107,23.407901763916016,4600,0.0,0.0,0.0
2020-08-31 00:00:00-04:00,23.43459769020639,23.49689980533727,23.39009666442871,23.39009666442871,3900,0.015,0.0,0.0
