Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-02-15 00:00:00-05:00,80.9000015258789,83.87000274658203,75.44999694824219,83.16000366210938,6384500,0.0,0.0
2021-02-22 00:00:00-05:00,83.4000015258789,94.43000030517578,81.69000244140625,93.44000244140625,14659000,0.0,0.0
2021-03-01 00:00:00-05:00,96.0,98.16000366210938,83.91999816894531,93.30999755859375,14068100,0.0,0.0
2021-03-08 00:00:00-05:00,94.97000122070312,103.6500015258789,93.24500274658203,100.62000274658203,11726200,0.0,0.0
2021-03-15 00:00:00-04:00,104.16999816894531,106.19999694824219,88.9800033569336,89.31999969482422,63780600,0.0,0.0
2021-03-22 00:00:00-04:00,89.0,89.88999938964844,79.91000366210938,87.52999877929688,20355600,0.0,0.0
2021-03-29 00:00:00-04:00,86.0,89.55000305175781,81.76000213623047,88.94000244140625,10870200,0.0,0.0
2021-04-05 00:00:00-04:00,92.66999816894531,97.6500015258789,90.06999969482422,96.33000183105469,13660300,0.0,0.0
2021-04-12 00:00:00-04:00,96.0999984741211,97.97000122070312,90.5,93.63999938964844,11730400,0.0,0.0
2021-04-19 00:00:00-04:00,92.61000061035156,96.69000244140625,85.91999816894531,95.73999786376953,12645700,0.0,0.0
2021-04-26 00:00:00-04:00,96.43000030517578,104.4800033569336,95.45999908447266,97.83999633789062,15999200,0.0,0.0
2021-05-03 00:00:00-04:00,98.68000030517578,105.87999725341797,90.9000015258789,105.75,19357000,0.0,0.0
2021-05-10 00:00:00-04:00,106.41999816894531,106.8499984741211,90.27999877929688,98.61000061035156,17500400,0.0,0.0
2021-05-17 00:00:00-04:00,97.61000061035156,103.83999633789062,95.25,100.20999908447266,14113300,0.0,0.0
2021-05-24 00:00:00-04:00,101.41999816894531,109.19000244140625,100.30999755859375,107.44999694824219,26681200,0.0,0.0
2021-05-31 00:00:00-04:00,107.68000030517578,111.31999969482422,106.48999786376953,110.63999938964844,9321900,0.0,0.0
2021-06-07 00:00:00-04:00,112.19000244140625,113.45999908447266,109.0,110.30999755859375,11265300,0.0,0.0
2021-06-14 00:00:00-04:00,109.5,110.47000122070312,99.4800033569336,100.05999755859375,15713100,0.0,0.0
2021-06-21 00:00:00-04:00,101.83000183105469,106.51000213623047,99.77999877929688,102.43000030517578,38860300,0.0,0.0
2021-06-28 00:00:00-04:00,102.26000213623047,106.06999969482422,98.4000015258789,102.41000366210938,11659400,0.0,0.0
2021-07-05 00:00:00-04:00,101.95999908447266,102.20999908447266,92.01000213623047,96.86000061035156,11179900,0.0,0.0
2021-07-12 00:00:00-04:00,97.68000030517578,99.0199966430664,89.58999633789062,89.9000015258789,9863700,0.0,0.0
2021-07-19 00:00:00-04:00,86.71499633789062,96.1050033569336,85.37200164794922,90.30999755859375,11647800,0.0,0.0
2021-07-26 00:00:00-04:00,90.62999725341797,94.83999633789062,86.58999633789062,87.36000061035156,11351200,0.0,0.0
2021-08-02 00:00:00-04:00,88.33000183105469,92.2300033569336,82.9800033569336,90.5,18226900,0.0,0.0
2021-08-09 00:00:00-04:00,92.0,93.9800033569336,89.0199966430664,91.0199966430664,12000000,0.0,0.0
2021-08-16 00:00:00-04:00,89.69999694824219,89.69999694824219,80.36599731445312,85.63999938964844,13051800,0.0,0.0
2021-08-23 00:00:00-04:00,86.5,109.0,86.30000305175781,104.23999786376953,15805600,0.0,0.0
2021-08-30 00:00:00-04:00,103.95500183105469,105.02999877929688,99.7300033569336,103.55999755859375,9057800,0.0,0.0
2021-09-06 00:00:00-04:00,104.0,109.32499694824219,103.0199966430664,104.19000244140625,8577600,0.0,0.0
2021-09-13 00:00:00-04:00,105.55000305175781,112.18000030517578,100.81999969482422,106.06999969482422,12721700,0.0,0.0
2021-09-20 00:00:00-04:00,103.23999786376953,114.5999984741211,102.33000183105469,112.3499984741211,11804700,0.0,0.0
2021-09-27 00:00:00-04:00,112.62000274658203,119.80999755859375,110.69000244140625,119.48999786376953,13167500,0.0,0.0
2021-10-04 00:00:00-04:00,119.16000366210938,119.58999633789062,112.4280014038086,113.95999908447266,10045200,0.0,0.0
2021-10-11 00:00:00-04:00,114.44000244140625,118.94499969482422,110.33999633789062,110.70999908447266,9760600,0.0,0.0
2021-10-18 00:00:00-04:00,110.38999938964844,115.87999725341797,109.56999969482422,112.05000305175781,5583700,0.0,0.0
2021-10-25 00:00:00-04:00,111.5,115.94999694824219,108.11000061035156,109.45999908447266,6465000,0.0,0.0
2021-11-01 00:00:00-04:00,109.79000091552734,114.9000015258789,100.83000183105469,106.4800033569336,16549800,0.0,0.0
2021-11-08 00:00:00-05:00,107.51000213623047,109.69000244140625,99.08999633789062,106.0,11041600,0.0,0.0
2021-11-15 00:00:00-05:00,106.44999694824219,106.69000244140625,93.87999725341797,95.4000015258789,11283700,0.0,0.0
2021-11-22 00:00:00-05:00,95.5199966430664,96.5999984741211,87.0,91.19999694824219,8812500,0.0,0.0
2021-11-29 00:00:00-05:00,92.19999694824219,94.0199966430664,82.94999694824219,86.58999633789062,20389400,0.0,0.0
2021-12-06 00:00:00-05:00,87.26000213623047,96.87000274658203,84.7699966430664,88.9800033569336,11493600,0.0,0.0
2021-12-13 00:00:00-05:00,87.88999938964844,89.48500061035156,83.6500015258789,87.91000366210938,11978900,0.0,0.0
2021-12-20 00:00:00-05:00,85.56999969482422,95.5,84.11000061035156,94.76000213623047,8388600,0.0,0.0
2021-12-27 00:00:00-05:00,94.02999877929688,94.88999938964844,91.38500213623047,93.52999877929688,5660900,0.0,0.0
2022-01-03 00:00:00-05:00,93.48999786376953,97.38999938964844,82.30999755859375,89.66000366210938,14316800,0.0,0.0
2022-01-10 00:00:00-05:00,89.36000061035156,91.58999633789062,81.11000061035156,82.83999633789062,11161000,0.0,0.0
2022-01-17 00:00:00-05:00,82.77999877929688,82.80000305175781,71.95999908447266,72.16999816894531,18801000,0.0,0.0
2022-01-24 00:00:00-05:00,70.29000091552734,80.95999908447266,68.0,72.97000122070312,19773700,0.0,0.0
2022-01-31 00:00:00-05:00,72.62999725341797,81.2300033569336,72.40499877929688,78.83000183105469,14952700,0.0,0.0
2022-02-07 00:00:00-05:00,79.91000366210938,89.79900360107422,78.7300033569336,83.73999786376953,12836300,0.0,0.0
2022-02-14 00:00:00-05:00,83.18000030517578,86.16999816894531,78.5999984741211,79.27999877929688,11347500,0.0,0.0
2022-02-21 00:00:00-05:00,77.69999694824219,85.70099639892578,74.20999908447266,84.69000244140625,19269300,0.0,0.0
2022-02-28 00:00:00-05:00,84.09500122070312,87.43000030517578,76.19000244140625,78.80000305175781,15555600,0.0,0.0
2022-03-07 00:00:00-05:00,78.80000305175781,80.41000366210938,67.22000122070312,74.80999755859375,17028700,0.0,0.0
2022-03-14 00:00:00-04:00,74.69000244140625,80.88500213623047,70.55500030517578,80.83000183105469,11974700,0.0,0.0
2022-03-21 00:00:00-04:00,79.77999877929688,80.80000305175781,75.4209976196289,77.4000015258789,8938800,0.0,0.0
2022-03-28 00:00:00-04:00,77.5999984741211,81.57499694824219,75.5,76.6500015258789,10864700,0.0,0.0
2022-04-04 00:00:00-04:00,77.30000305175781,80.98999786376953,67.66999816894531,68.9800033569336,14097700,0.0,0.0
2022-04-11 00:00:00-04:00,68.23999786376953,71.3499984741211,66.80999755859375,68.87999725341797,12242000,0.0,0.0
2022-04-18 00:00:00-04:00,68.16000366210938,73.94999694824219,65.11000061035156,66.5999984741211,13075500,0.0,0.0
