Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2021-03-01 00:00:00-05:00,30.757999777275714,30.998496902687002,30.268414471101256,30.749408721923828,241900,0.0,0.0,0.0
2021-03-08 00:00:00-05:00,30.52608111814446,31.599733352661133,30.457365802402627,31.599733352661133,236000,0.0,0.0,0.0
2021-03-15 00:00:00-04:00,31.659866208529053,32.08073616383371,31.50525998267459,31.934720993041992,205300,0.0,0.0,0.0
2021-03-22 00:00:00-04:00,31.874590484623134,32.020605626879856,30.912598926824987,31.694217681884766,231700,0.162,0.0,0.0
2021-03-29 00:00:00-04:00,31.746652904760307,31.95369774554313,31.418833278048375,31.884681701660156,124100,0.0,0.0,0.0
2021-04-05 00:00:00-04:00,32.18661708745017,32.402287255653995,32.01408029471399,32.34189987182617,157200,0.0,0.0,0.0
2021-04-12 00:00:00-04:00,32.307392799456565,32.94577467311516,32.108976633813185,32.90264129638672,178200,0.0,0.0,0.0
2021-04-19 00:00:00-04:00,32.98028269084419,32.98028269084419,32.25563077286302,32.90264129638672,147900,0.0,0.0,0.0
2021-04-26 00:00:00-04:00,32.988921707525705,33.109696516665274,32.59208596066703,32.69561004638672,124100,0.0,0.0,0.0
2021-05-03 00:00:00-04:00,32.87676495802738,33.67905834439518,32.38503717810725,33.64455032348633,66100,0.0,0.0,0.0
2021-05-10 00:00:00-04:00,33.877477320910664,33.877477320910664,32.41091922005314,33.0751838684082,97200,0.0,0.0,0.0
2021-05-17 00:00:00-04:00,32.885387979939686,33.308102978856546,32.73010518775519,33.20458221435547,99000,0.0,0.0,0.0
2021-05-24 00:00:00-04:00,33.23908697709813,33.644547967215985,33.23908697709813,33.523773193359375,245600,0.0,0.0,0.0
2021-05-31 00:00:00-04:00,33.851594173967754,34.09314373157558,33.61004132549402,34.05863571166992,88100,0.0,0.0,0.0
2021-06-07 00:00:00-04:00,34.10177230834961,34.222547098547665,33.980997518151554,34.10177230834961,180200,0.0,0.0,0.0
2021-06-14 00:00:00-04:00,34.12765369580239,34.16215842680794,32.84225785344504,32.88539123535156,124900,0.0,0.0,0.0
2021-06-21 00:00:00-04:00,32.816373083750754,33.454754929023714,32.790490426172,33.3857421875,147800,0.182,0.0,0.0
2021-06-28 00:00:00-04:00,33.519901275634766,33.53723805870822,33.09516166362163,33.519901275634766,104300,0.0,0.0,0.0
2021-07-05 00:00:00-04:00,33.62392377313861,33.62392377313861,32.71376410633012,33.40721893310547,130200,0.0,0.0,0.0
2021-07-12 00:00:00-04:00,33.41589116294015,33.58058898468798,32.86979395045471,32.88713073730469,72200,0.0,0.0,0.0
2021-07-19 00:00:00-04:00,32.37569758684749,33.19917653369437,32.02030182746974,33.19050979614258,271500,0.0,0.0,0.0
2021-07-26 00:00:00-04:00,33.17317200238784,33.641255175577385,32.99980749676361,33.31186294555664,83200,0.0,0.0,0.0
2021-08-02 00:00:00-04:00,33.60658724409801,33.719274687633124,33.381212357027785,33.41588592529297,85100,0.0,0.0,0.0
2021-08-09 00:00:00-04:00,33.407220156839614,33.71060562133789,33.26852918640418,33.71060562133789,73100,0.0,0.0,0.0
2021-08-16 00:00:00-04:00,33.48523315351683,33.54591024482032,32.47105277223059,32.72243118286133,71800,0.0,0.0,0.0
2021-08-23 00:00:00-04:00,32.9564704476905,33.70193558074679,32.9564704476905,33.649925231933594,64500,0.0,0.0,0.0
2021-08-30 00:00:00-04:00,33.71060798029692,34.51675033569336,33.65860092940282,34.51675033569336,120500,0.0,0.0,0.0
2021-09-06 00:00:00-04:00,34.36938914013955,34.40405940167811,33.96198298051701,33.97064971923828,51400,0.0,0.0,0.0
2021-09-13 00:00:00-04:00,34.30870794046318,34.430062107948906,33.745274098104495,33.82328796386719,64200,0.0,0.0,0.0
2021-09-20 00:00:00-04:00,33.043153574901986,33.83195907211371,32.86978903896077,33.485233306884766,60900,0.171,0.0,0.0
2021-09-27 00:00:00-04:00,33.51072955900788,33.58908681133633,32.46596730169771,32.78810119628906,117600,0.0,0.0,0.0
2021-10-04 00:00:00-04:00,32.70105079722204,32.70105079722204,31.88265179663528,32.5095100402832,237000,0.0,0.0,0.0
